curva_i,curva_j,pearson,dtw
"(2, 7, 2)","(3, 8, 5)",-0.32351017,46.068590477108955
"(2, 7, 2)","(3, 8, 6)",0.5019635,45.284051954746246
"(2, 7, 2)","(3, 8, 7)",0.31597593,41.354659877717495
"(2, 7, 2)","(3, 8, 8)",0.05457301,51.953850120306015
"(2, 7, 2)","(3, 9, 0)",0.026114067,45.96776159107685
"(2, 7, 2)","(3, 9, 1)",0.4730878,38.54394195973873
"(2, 7, 2)","(3, 9, 2)",0.4350203,36.634915724396706
"(2, 7, 2)","(3, 9, 3)",0.13268447,47.38749951124191
"(2, 7, 2)","(3, 9, 4)",0.2582287,42.77197127044201
"(2, 7, 2)","(3, 9, 5)",-0.30535695,47.824853137135506
"(2, 7, 2)","(3, 9, 6)",0.4231312,42.788853853940964
"(2, 7, 2)","(3, 9, 7)",0.4211332,36.8725583255291
"(2, 7, 2)","(3, 9, 8)",0.28828296,55.303830444812775
"(2, 7, 2)","(5, 2, 0)",0.19002503,52.134377747774124
"(2, 7, 2)","(5, 2, 1)",-0.09738543,52.73060728609562
"(2, 7, 2)","(5, 2, 2)",-0.22555207,57.23296342790127
"(2, 7, 2)","(5, 2, 3)",-0.012827304,51.16878806054592
"(2, 7, 2)","(5, 2, 4)",-0.09665616,53.22136041522026
"(2, 7, 2)","(5, 2, 5)",0.12240582,49.46932698786259
"(2, 7, 2)","(5, 2, 6)",-0.25291082,54.52418102324009
"(2, 7, 2)","(5, 2, 7)",-0.0012024324,55.77935905754566
"(2, 7, 2)","(5, 2, 8)",0.1131278,44.26774124801159
"(2, 7, 2)","(5, 3, 0)",-0.2156468,60.18526017665863
"(2, 7, 2)","(5, 3, 1)",0.20613027,46.37412105500698
"(2, 7, 2)","(5, 3, 2)",0.6272947,50.48195478320122
"(2, 7, 2)","(5, 3, 3)",0.08773719,62.0109344124794
"(2, 7, 2)","(5, 3, 4)",0.18823898,38.245522513985634
"(2, 7, 2)","(5, 3, 5)",-0.22769609,48.655196473002434
"(2, 7, 2)","(5, 3, 6)",0.39878967,53.43103247880936
"(2, 7, 2)","(5, 3, 7)",0.24327263,46.24263271689415
"(2, 7, 2)","(5, 3, 8)",0.08971495,52.715354323387146
"(2, 7, 2)","(5, 4, 0)",-0.18490508,58.34895884990692
"(2, 7, 2)","(5, 4, 1)",0.3275978,48.427891448140144
"(2, 7, 2)","(5, 4, 2)",0.646104,40.261439844965935
"(2, 7, 2)","(5, 4, 3)",0.14621958,55.77229285240173
"(2, 7, 2)","(5, 4, 4)",0.2539933,44.22358801960945
"(2, 7, 2)","(5, 4, 5)",-0.23127979,50.31179589033127
"(2, 7, 2)","(5, 4, 6)",0.39367604,58.26956380903721
"(2, 7, 2)","(5, 4, 7)",0.30977857,43.627325505018234
"(2, 7, 2)","(5, 4, 8)",0.032206688,55.404796838760376
"(2, 7, 2)","(5, 5, 0)",-0.25316945,59.51000455021858
"(2, 7, 2)","(5, 5, 1)",0.3709923,42.48633414506912
"(2, 7, 2)","(5, 5, 2)",0.6283301,44.32713279128075
"(2, 7, 2)","(5, 5, 3)",0.07818307,57.40309765934944
"(2, 7, 2)","(5, 5, 4)",0.25008884,40.21342822909355
"(2, 7, 2)","(5, 5, 5)",-0.26479664,48.939263477921486
"(2, 7, 2)","(5, 5, 6)",0.37003985,52.639854088425636
"(2, 7, 2)","(5, 5, 7)",0.3031213,43.64454798400402
"(2, 7, 2)","(5, 5, 8)",-0.067434154,53.71957206726074
"(2, 7, 2)","(5, 6, 0)",-0.22448628,81.96071529388428
"(2, 7, 2)","(5, 6, 1)",0.41041064,47.151980862021446
"(2, 7, 2)","(5, 6, 2)",0.70988744,45.704481422901154
"(2, 7, 2)","(5, 6, 3)",0.03560697,65.51774328947067
"(2, 7, 2)","(5, 6, 4)",0.32309616,43.43200142681599
"(2, 7, 2)","(5, 6, 5)",-0.38140008,55.24255311489105
"(2, 7, 2)","(5, 6, 6)",0.46184233,52.37414035201073
"(2, 7, 2)","(5, 6, 7)",0.4012031,46.60934370756149
"(2, 7, 2)","(5, 6, 8)",0.15142661,65.19481584429741
"(2, 7, 2)","(5, 7, 0)",-0.11426748,72.61218708753586
"(2, 7, 2)","(5, 7, 1)",0.40814602,52.32358294725418
"(2, 7, 2)","(5, 7, 2)",0.76818323,47.86135448515415
"(2, 7, 2)","(5, 7, 3)",0.06769525,65.03123462200165
"(2, 7, 2)","(5, 7, 4)",0.3824349,42.3980752825737
"(2, 7, 2)","(5, 7, 5)",-0.34174767,53.24375882744789
"(2, 7, 2)","(5, 7, 6)",0.51539755,50.23096726834774
"(2, 7, 2)","(5, 7, 7)",0.39609858,46.31399366259575
"(2, 7, 2)","(5, 7, 8)",0.103980556,64.96613374352455
"(2, 7, 2)","(5, 8, 0)",-0.18745661,84.44880729913712
"(2, 7, 2)","(5, 8, 1)",0.40933883,47.93576121330261
"(2, 7, 2)","(5, 8, 2)",0.7450228,47.54754915833473
"(2, 7, 2)","(5, 8, 3)",0.050640903,67.51659798622131
"(2, 7, 2)","(5, 8, 4)",0.3554789,42.14474840462208
"(2, 7, 2)","(5, 8, 5)",-0.36072388,56.94942528009415
"(2, 7, 2)","(5, 8, 6)",0.47256398,56.00096583366394
"(2, 7, 2)","(5, 8, 7)",0.39312634,39.86232341825962
"(2, 7, 2)","(5, 8, 8)",-0.024204565,67.6430601477623
"(2, 7, 2)","(5, 9, 0)",-0.21901189,81.50805830955505
"(2, 7, 2)","(5, 9, 1)",0.50915295,54.66675356030464
"(2, 7, 2)","(5, 9, 2)",0.5028173,43.03162641823292
"(2, 7, 2)","(5, 9, 3)",0.031908657,69.06270629167557
"(2, 7, 2)","(5, 9, 4)",0.16803136,42.519454941153526
"(2, 7, 2)","(5, 9, 5)",-0.34108153,63.21784994006157
"(2, 7, 2)","(5, 9, 6)",0.4505928,56.398019805550575
"(2, 7, 2)","(5, 9, 7)",0.36359975,42.642140939831734
"(2, 7, 2)","(5, 9, 8)",0.21547812,75.59454920887947
"(2, 7, 3)","(2, 7, 4)",0.16512805,53.14800846576691
"(2, 7, 3)","(2, 7, 5)",-0.03707926,57.1360819786787
"(2, 7, 3)","(2, 7, 6)",0.39765647,51.39134952425957
"(2, 7, 3)","(2, 7, 7)",0.12515415,56.82831110805273
"(2, 7, 3)","(2, 7, 8)",0.04608121,60.748409405350685
"(2, 7, 3)","(2, 8, 0)",0.24959864,55.49304699897766
"(2, 7, 3)","(2, 8, 1)",0.26130933,48.64775400608778
"(2, 7, 3)","(2, 8, 2)",0.14961672,48.484922260046005
"(2, 7, 3)","(2, 8, 3)",0.9487557,16.15335024893284
"(2, 7, 3)","(2, 8, 4)",0.06078832,56.14487312734127
"(2, 7, 3)","(2, 8, 5)",-0.022809282,60.91200317442417
"(2, 7, 3)","(2, 8, 6)",0.41299745,48.26712630689144
"(2, 7, 3)","(2, 8, 7)",0.15883441,54.4602720066905
"(2, 7, 3)","(2, 8, 8)",0.067680664,57.045778810977936
"(2, 7, 3)","(2, 9, 0)",0.26334968,57.15580375492573
"(2, 7, 3)","(2, 9, 1)",0.257867,48.802148930728436
"(2, 7, 3)","(2, 9, 2)",0.26367995,48.485119089484215
"(2, 7, 3)","(2, 9, 3)",0.5152786,49.62399683892727
"(2, 7, 3)","(2, 9, 4)",0.121201865,57.58480475097895
"(2, 7, 3)","(2, 9, 5)",-0.12300795,58.635563887655735
"(2, 7, 3)","(2, 9, 6)",0.27781576,52.41832426190376
"(2, 7, 3)","(2, 9, 7)",0.19215183,54.389890655875206
"(2, 7, 3)","(2, 9, 8)",0.041805346,58.51470948755741
"(2, 7, 3)","(3, 2, 0)",0.36123404,85.55068231374025
"(2, 7, 3)","(3, 2, 1)",-0.08578256,74.16051986813545
"(2, 7, 3)","(3, 2, 2)",0.122440994,78.7408467233181
"(2, 7, 3)","(3, 2, 3)",0.2210672,74.94079831242561
"(2, 7, 3)","(3, 2, 4)",0.11710976,85.91832678765059
"(2, 7, 3)","(3, 2, 5)",0.010467762,74.85582794249058
"(2, 7, 3)","(3, 2, 6)",0.22128236,79.35005863010883
"(2, 7, 3)","(3, 2, 7)",0.22088186,69.12746742367744
"(2, 7, 3)","(3, 2, 8)",-0.0018457274,71.26388455927372
"(2, 7, 3)","(3, 3, 0)",0.21769,62.41510331630707
"(2, 7, 3)","(3, 3, 1)",0.22027995,62.62005579471588
"(2, 7, 3)","(3, 3, 2)",0.07817729,49.300584495067596
"(2, 7, 3)","(3, 3, 3)",0.43560702,52.0702166557312
"(2, 7, 3)","(3, 3, 4)",0.071178235,50.87673181295395
"(2, 7, 3)","(3, 3, 5)",0.032603726,57.950172267854214
"(2, 7, 3)","(3, 3, 6)",0.15807767,53.47535394132137
"(2, 7, 3)","(3, 3, 7)",0.21889389,56.66414912045002
"(2, 7, 3)","(3, 3, 8)",-0.02079817,60.658826515078545
"(2, 7, 3)","(3, 4, 0)",0.22177671,58.1873694807291
"(2, 7, 3)","(3, 4, 1)",0.30028182,56.29612220078707
"(2, 7, 3)","(3, 4, 2)",0.09412542,49.827193938195705
"(2, 7, 3)","(3, 4, 3)",0.4739612,54.14509090781212
"(2, 7, 3)","(3, 4, 4)",0.15102725,50.93202209472656
"(2, 7, 3)","(3, 4, 5)",-0.0642431,57.92799976468086
"(2, 7, 3)","(3, 4, 6)",0.20879401,53.29216781258583
"(2, 7, 3)","(3, 4, 7)",0.2512538,59.3038974404335
"(2, 7, 3)","(3, 4, 8)",0.15643705,51.66893348097801
"(2, 7, 3)","(3, 5, 0)",0.24846357,58.460956901311874
"(2, 7, 3)","(3, 5, 1)",0.36739805,55.79385049641132
"(2, 7, 3)","(3, 5, 2)",0.16556847,51.75502785295248
"(2, 7, 3)","(3, 5, 3)",0.49523473,54.49641968309879
"(2, 7, 3)","(3, 5, 4)",0.20153582,50.79973830282688
"(2, 7, 3)","(3, 5, 5)",-0.03325541,57.993909902870655
"(2, 7, 3)","(3, 5, 6)",0.21569857,52.36981117725372
"(2, 7, 3)","(3, 5, 7)",0.2686856,60.24429504573345
"(2, 7, 3)","(3, 5, 8)",0.12109004,57.811885714530945
"(2, 7, 3)","(3, 6, 0)",0.13334556,54.593072444200516
"(2, 7, 3)","(3, 6, 1)",0.24853763,50.44063711166382
"(2, 7, 3)","(3, 6, 2)",0.25311536,53.10214875638485
"(2, 7, 3)","(3, 6, 3)",0.772846,46.1624416038394
"(2, 7, 3)","(3, 6, 4)",0.18868172,50.57815496623516
"(2, 7, 3)","(3, 6, 5)",-0.007353893,58.63252890110016
"(2, 7, 3)","(3, 6, 6)",0.30221382,50.85725937783718
"(2, 7, 3)","(3, 6, 7)",0.11612129,52.76487147808075
"(2, 7, 3)","(3, 6, 8)",0.114543155,52.854789435863495
"(2, 7, 3)","(3, 7, 0)",0.21371743,51.349370181560516
"(2, 7, 3)","(3, 7, 1)",0.30723003,49.59100025892258
"(2, 7, 3)","(3, 7, 2)",0.22481589,50.80859653651714
"(2, 7, 3)","(3, 7, 3)",0.8064157,43.55883666872978
"(2, 7, 3)","(3, 7, 4)",0.2475513,50.82204680144787
"(2, 7, 3)","(3, 7, 5)",-0.096457385,55.426142141222954
"(2, 7, 3)","(3, 7, 6)",0.30078217,51.08237847685814
"(2, 7, 3)","(3, 7, 7)",0.04855649,58.14578752219677
"(2, 7, 3)","(3, 7, 8)",0.10910163,53.75760865211487
"(2, 7, 3)","(3, 8, 0)",0.22325556,52.905177518725395
"(2, 7, 3)","(3, 8, 1)",0.27442178,49.85663679242134
"(2, 7, 3)","(3, 8, 2)",0.27067533,49.70256280899048
"(2, 7, 3)","(3, 8, 3)",0.7734531,47.82191804051399
"(2, 7, 3)","(3, 8, 4)",0.20355432,52.883563190698624
"(2, 7, 3)","(3, 8, 5)",-0.07571893,55.49158629775047
"(2, 7, 3)","(3, 8, 6)",0.2989188,51.85714264214039
"(2, 7, 3)","(3, 8, 7)",0.11025458,57.21029583364725
"(2, 7, 3)","(3, 8, 8)",0.15922958,52.46319988369942
"(2, 7, 3)","(3, 9, 0)",0.22131105,53.79165634512901
"(2, 7, 3)","(3, 9, 1)",0.31570587,44.63985766470432
"(2, 7, 3)","(3, 9, 2)",0.33935568,50.08026506006718
"(2, 7, 3)","(3, 9, 3)",0.4021137,53.41318303346634
"(2, 7, 3)","(3, 9, 4)",0.23707905,49.97004906833172
"(2, 7, 3)","(3, 9, 5)",-0.14940062,54.65912884473801
"(2, 7, 3)","(3, 9, 6)",0.17395951,52.49548955261707
"(2, 7, 3)","(3, 9, 7)",0.14791161,54.134991988539696
"(2, 7, 3)","(3, 9, 8)",0.11739926,58.54071481525898
"(2, 7, 3)","(5, 2, 0)",0.31090146,75.88962350040674
"(2, 7, 3)","(5, 2, 1)",0.058063585,63.87843215465546
"(2, 7, 3)","(5, 2, 2)",0.095387615,72.78019961714745
"(2, 7, 3)","(5, 2, 3)",-0.05930864,64.44870820641518
"(2, 7, 3)","(5, 2, 4)",0.07102884,66.969217389822
"(2, 7, 3)","(5, 2, 5)",0.13906218,68.7828960120678
"(2, 7, 3)","(5, 2, 6)",0.07934366,64.98319289088249
"(2, 7, 3)","(5, 2, 7)",-0.013270699,69.97392699122429
"(2, 7, 3)","(5, 2, 8)",-0.11444008,61.90971191227436
"(2, 7, 3)","(5, 3, 0)",0.24474728,55.091230511665344
"(2, 7, 3)","(5, 3, 1)",0.22989652,53.975582987070084
"(2, 7, 3)","(5, 3, 2)",0.107812986,58.832942217588425
"(2, 7, 3)","(5, 3, 3)",0.4775077,61.61113324761391
"(2, 7, 3)","(5, 3, 4)",0.19508518,53.33636757731438
"(2, 7, 3)","(5, 3, 5)",0.062191226,54.949088871479034
"(2, 7, 3)","(5, 3, 6)",0.15828751,59.1134552359581
"(2, 7, 3)","(5, 3, 7)",0.14485258,58.363902777433395
"(2, 7, 3)","(5, 3, 8)",0.1244067,54.7664592564106
"(2, 7, 3)","(5, 4, 0)",0.27620652,51.8660404086113
"(2, 7, 3)","(5, 4, 1)",0.27874106,52.508395969867706
"(2, 7, 3)","(5, 4, 2)",0.13392328,55.50436297059059
"(2, 7, 3)","(5, 4, 3)",0.45885074,56.46086660027504
"(2, 7, 3)","(5, 4, 4)",0.23438805,53.46363812685013
"(2, 7, 3)","(5, 4, 5)",-0.03693397,54.716579616069794
"(2, 7, 3)","(5, 4, 6)",0.19372582,63.62411004304886
"(2, 7, 3)","(5, 4, 7)",0.15165244,60.321850419044495
"(2, 7, 3)","(5, 4, 8)",0.26011923,52.912668108940125
"(2, 7, 3)","(5, 5, 0)",0.27429196,53.589080691337585
"(2, 7, 3)","(5, 5, 1)",0.3367942,47.11543747782707
"(2, 7, 3)","(5, 5, 2)",0.20338671,54.666449159383774
"(2, 7, 3)","(5, 5, 3)",0.5185229,54.0185529589653
"(2, 7, 3)","(5, 5, 4)",0.31240776,54.11404758691788
"(2, 7, 3)","(5, 5, 5)",-0.041378208,52.542310297489166
"(2, 7, 3)","(5, 5, 6)",0.18016139,59.918793350458145
"(2, 7, 3)","(5, 5, 7)",0.2799717,55.351694732904434
"(2, 7, 3)","(5, 5, 8)",0.2151067,47.205807864665985
"(2, 7, 3)","(5, 6, 0)",0.12412129,59.106892704963684
"(2, 7, 3)","(5, 6, 1)",0.30560982,51.50941863656044
"(2, 7, 3)","(5, 6, 2)",0.22378314,53.72226524353027
"(2, 7, 3)","(5, 6, 3)",0.63131636,60.14963135123253
"(2, 7, 3)","(5, 6, 4)",0.20918961,52.14938607811928
"(2, 7, 3)","(5, 6, 5)",0.012333921,54.41178598999977
"(2, 7, 3)","(5, 6, 6)",0.25925773,58.159698724746704
"(2, 7, 3)","(5, 6, 7)",0.05027833,61.247605577111244
"(2, 7, 3)","(5, 6, 8)",0.23344705,66.19346091151237
"(2, 7, 3)","(5, 7, 0)",0.21593,60.191554963588715
"(2, 7, 3)","(5, 7, 1)",0.36427087,53.91120386123657
"(2, 7, 3)","(5, 7, 2)",0.2318622,58.48005869984627
"(2, 7, 3)","(5, 7, 3)",0.6995162,59.264713138341904
"(2, 7, 3)","(5, 7, 4)",0.31650916,56.414539605379105
"(2, 7, 3)","(5, 7, 5)",-0.051341087,58.11084884405136
"(2, 7, 3)","(5, 7, 6)",0.23270962,61.33009585738182
"(2, 7, 3)","(5, 7, 7)",0.06706864,63.23973670601845
"(2, 7, 3)","(5, 7, 8)",0.2674785,64.78046828508377
"(2, 7, 3)","(5, 8, 0)",0.14042367,66.2797030210495
"(2, 7, 3)","(5, 8, 1)",0.3422565,52.74364194273949
"(2, 7, 3)","(5, 8, 2)",0.25449032,57.391848623752594
"(2, 7, 3)","(5, 8, 3)",0.6900309,59.611411184072495
"(2, 7, 3)","(5, 8, 4)",0.16791537,52.06433027982712
"(2, 7, 3)","(5, 8, 5)",-0.08346458,58.030931025743484
"(2, 7, 3)","(5, 8, 6)",0.2835462,60.170490980148315
"(2, 7, 3)","(5, 8, 7)",0.12575816,58.016505748033524
"(2, 7, 3)","(5, 8, 8)",0.26946333,63.25466540455818
"(2, 7, 3)","(5, 9, 0)",0.18291229,65.12345629930496
"(2, 7, 3)","(5, 9, 1)",0.28774726,57.93803244829178
"(2, 7, 3)","(5, 9, 2)",0.21505092,55.430404245853424
"(2, 7, 3)","(5, 9, 3)",0.33657652,64.35078626871109
"(2, 7, 3)","(5, 9, 4)",0.18100192,55.30790475010872
"(2, 7, 3)","(5, 9, 5)",-0.073771186,57.08705374598503
"(2, 7, 3)","(5, 9, 6)",0.11253554,65.1796398460865
"(2, 7, 3)","(5, 9, 7)",0.13596421,56.10552713274956
"(2, 7, 3)","(5, 9, 8)",0.25661266,77.15986406803131
"(2, 7, 4)","(2, 7, 5)",-0.15729727,47.6352134346962
"(2, 7, 4)","(2, 7, 6)",0.51486194,36.53926683962345
"(2, 7, 4)","(2, 7, 7)",0.5485071,31.32121717184782
"(2, 7, 4)","(2, 7, 8)",0.16488312,49.51096760481596
"(2, 7, 4)","(2, 8, 0)",0.11480327,40.84718233346939
"(2, 7, 4)","(2, 8, 1)",0.49580464,36.912217535078526
"(2, 7, 4)","(2, 8, 2)",0.47618708,35.96683806180954
"(2, 7, 4)","(2, 8, 3)",0.180367,51.535461872816086
"(2, 7, 4)","(2, 8, 4)",0.91606885,19.1903117261827
"(2, 7, 4)","(2, 8, 5)",-0.1546431,47.07350827008486
"(2, 7, 4)","(2, 8, 6)",0.50719625,38.28061802685261
"(2, 7, 4)","(2, 8, 7)",0.48530832,33.92486783117056
"(2, 7, 4)","(2, 8, 8)",0.045171265,42.87326864153147
"(2, 7, 4)","(2, 9, 0)",0.15953465,50.9128722846508
"(2, 7, 4)","(2, 9, 1)",0.39681837,41.637442745268345
"(2, 7, 4)","(2, 9, 2)",0.28325033,33.83247923851013
"(2, 7, 4)","(2, 9, 3)",0.15231295,52.113481521606445
"(2, 7, 4)","(2, 9, 4)",0.52098376,32.974084705114365
"(2, 7, 4)","(2, 9, 5)",-0.12186795,48.10431617498398
"(2, 7, 4)","(2, 9, 6)",0.5568995,42.71614454686642
"(2, 7, 4)","(2, 9, 7)",0.52404165,32.71920173615217
"(2, 7, 4)","(2, 9, 8)",0.20723654,42.40214177966118
"(2, 7, 4)","(3, 2, 0)",0.1927561,52.53650473058224
"(2, 7, 4)","(3, 2, 1)",0.18849504,47.60263427719474
"(2, 7, 4)","(3, 2, 2)",-0.21854225,49.7406594902277
"(2, 7, 4)","(3, 2, 3)",0.17326339,44.278031915426254
"(2, 7, 4)","(3, 2, 4)",0.18493238,48.89461214467883
"(2, 7, 4)","(3, 2, 5)",0.10341748,57.106381602585316
"(2, 7, 4)","(3, 2, 6)",-0.074825555,49.98826137185097
"(2, 7, 4)","(3, 2, 7)",0.29229283,37.43956308439374
"(2, 7, 4)","(3, 2, 8)",0.060084905,43.15723779797554
"(2, 7, 4)","(3, 3, 0)",-0.030917637,44.58869971334934
"(2, 7, 4)","(3, 3, 1)",0.35594636,35.22634497284889
"(2, 7, 4)","(3, 3, 2)",0.4338159,36.55387678742409
"(2, 7, 4)","(3, 3, 3)",0.122574925,52.40362249314785
"(2, 7, 4)","(3, 3, 4)",0.43496788,33.78847396373749
"(2, 7, 4)","(3, 3, 5)",-0.13342787,46.83851544559002
"(2, 7, 4)","(3, 3, 6)",0.44423905,40.97805804014206
"(2, 7, 4)","(3, 3, 7)",0.4901887,30.073772728443146
"(2, 7, 4)","(3, 3, 8)",0.05740692,46.119188502430916
"(2, 7, 4)","(3, 4, 0)",0.0322335,39.43210291862488
"(2, 7, 4)","(3, 4, 1)",0.45126134,32.32566073536873
"(2, 7, 4)","(3, 4, 2)",0.46142745,34.655465215444565
"(2, 7, 4)","(3, 4, 3)",0.12872839,52.82250188291073
"(2, 7, 4)","(3, 4, 4)",0.5415298,31.456898048520088
"(2, 7, 4)","(3, 4, 5)",-0.13283646,48.57196396589279
"(2, 7, 4)","(3, 4, 6)",0.4710003,43.15053170919418
"(2, 7, 4)","(3, 4, 7)",0.5085912,29.664809346199036
"(2, 7, 4)","(3, 4, 8)",0.060502175,43.91068571805954
"(2, 7, 4)","(3, 5, 0)",-0.009457176,41.13088570535183
"(2, 7, 4)","(3, 5, 1)",0.5183729,30.845483675599098
"(2, 7, 4)","(3, 5, 2)",0.44633275,37.72345049679279
"(2, 7, 4)","(3, 5, 3)",0.10842691,52.04791174829006
"(2, 7, 4)","(3, 5, 4)",0.53939545,29.712771847844124
"(2, 7, 4)","(3, 5, 5)",-0.13468572,45.58712710440159
"(2, 7, 4)","(3, 5, 6)",0.45612806,40.4721362888813
"(2, 7, 4)","(3, 5, 7)",0.4444682,30.214646592736244
"(2, 7, 4)","(3, 5, 8)",-0.035718028,46.30519963800907
"(2, 7, 4)","(3, 6, 0)",0.043092478,43.93103584647179
"(2, 7, 4)","(3, 6, 1)",0.4869738,29.11846548318863
"(2, 7, 4)","(3, 6, 2)",0.48704037,36.981413036584854
"(2, 7, 4)","(3, 6, 3)",0.10121283,57.02666987478733
"(2, 7, 4)","(3, 6, 4)",0.78719735,24.05560791492462
"(2, 7, 4)","(3, 6, 5)",-0.17585161,48.127257749438286
"(2, 7, 4)","(3, 6, 6)",0.46061042,47.75864091515541
"(2, 7, 4)","(3, 6, 7)",0.5092043,29.3552767932415
"(2, 7, 4)","(3, 6, 8)",0.24918893,50.37964645028114
"(2, 7, 4)","(3, 7, 0)",0.08360211,45.031437173485756
"(2, 7, 4)","(3, 7, 1)",0.4697231,32.90862600505352
"(2, 7, 4)","(3, 7, 2)",0.47723523,41.528603330254555
"(2, 7, 4)","(3, 7, 3)",0.062346973,56.53015960752964
"(2, 7, 4)","(3, 7, 4)",0.817625,24.050349339842796
"(2, 7, 4)","(3, 7, 5)",-0.19791624,48.480980433523655
"(2, 7, 4)","(3, 7, 6)",0.49967748,48.23740164935589
"(2, 7, 4)","(3, 7, 7)",0.4996003,27.01337903738022
"(2, 7, 4)","(3, 7, 8)",0.06505878,44.22685907781124
"(2, 7, 4)","(3, 8, 0)",0.061929706,43.27706417441368
"(2, 7, 4)","(3, 8, 1)",0.45860803,35.327262341976166
"(2, 7, 4)","(3, 8, 2)",0.48761368,37.189918011426926
"(2, 7, 4)","(3, 8, 3)",0.07602156,54.6737107783556
"(2, 7, 4)","(3, 8, 4)",0.819669,24.447437688708305
"(2, 7, 4)","(3, 8, 5)",-0.2126383,47.37538231909275
"(2, 7, 4)","(3, 8, 6)",0.46441367,50.59137038886547
"(2, 7, 4)","(3, 8, 7)",0.4402985,28.34838157892227
"(2, 7, 4)","(3, 8, 8)",-0.0008951353,48.071165800094604
"(2, 7, 4)","(3, 9, 0)",0.022704601,49.360035344958305
"(2, 7, 4)","(3, 9, 1)",0.38182187,44.75339485704899
"(2, 7, 4)","(3, 9, 2)",0.26526272,34.88864481449127
"(2, 7, 4)","(3, 9, 3)",0.11190436,50.75495570898056
"(2, 7, 4)","(3, 9, 4)",0.4703926,28.81110045313835
"(2, 7, 4)","(3, 9, 5)",-0.21206082,48.499933168292046
"(2, 7, 4)","(3, 9, 6)",0.5904904,47.279755651950836
"(2, 7, 4)","(3, 9, 7)",0.48719063,31.392000034451485
"(2, 7, 4)","(3, 9, 8)",0.33354542,54.75500287115574
"(2, 7, 4)","(5, 2, 0)",0.15909275,42.320549353957176
"(2, 7, 4)","(5, 2, 1)",0.24609692,39.518413096666336
"(2, 7, 4)","(5, 2, 2)",-0.1677266,47.548003777861595
"(2, 7, 4)","(5, 2, 3)",0.02598525,41.516978576779366
"(2, 7, 4)","(5, 2, 4)",-0.015973873,38.89803233742714
"(2, 7, 4)","(5, 2, 5)",0.1065104,44.85158070921898
"(2, 7, 4)","(5, 2, 6)",-0.17595886,42.9793104827404
"(2, 7, 4)","(5, 2, 7)",0.1437741,40.635023176670074
"(2, 7, 4)","(5, 2, 8)",0.2705449,33.07586306333542
"(2, 7, 4)","(5, 3, 0)",-0.03723655,56.09485501050949
"(2, 7, 4)","(5, 3, 1)",0.3615277,44.19181641936302
"(2, 7, 4)","(5, 3, 2)",0.46142495,50.9489865899086
"(2, 7, 4)","(5, 3, 3)",0.11611923,62.49902617931366
"(2, 7, 4)","(5, 3, 4)",0.25382873,35.098055720329285
"(2, 7, 4)","(5, 3, 5)",-0.18785949,47.25113171339035
"(2, 7, 4)","(5, 3, 6)",0.49034083,51.89715328812599
"(2, 7, 4)","(5, 3, 7)",0.43184838,31.595286577939987
"(2, 7, 4)","(5, 3, 8)",0.10126114,52.6196199208498
"(2, 7, 4)","(5, 4, 0)",-0.107118666,58.89487701654434
"(2, 7, 4)","(5, 4, 1)",0.45301428,49.03530994057655
"(2, 7, 4)","(5, 4, 2)",0.54119635,46.55084802210331
"(2, 7, 4)","(5, 4, 3)",0.16546845,60.383405819535255
"(2, 7, 4)","(5, 4, 4)",0.39109895,39.31873908638954
"(2, 7, 4)","(5, 4, 5)",-0.19016209,48.975068271160126
"(2, 7, 4)","(5, 4, 6)",0.49506673,62.28659653663635
"(2, 7, 4)","(5, 4, 7)",0.5335862,34.56472109258175
"(2, 7, 4)","(5, 4, 8)",-0.011697439,63.14903572201729
"(2, 7, 4)","(5, 5, 0)",-0.17112204,61.57351836562157
"(2, 7, 4)","(5, 5, 1)",0.4979124,45.180384784936905
"(2, 7, 4)","(5, 5, 2)",0.54671586,49.51584279537201
"(2, 7, 4)","(5, 5, 3)",0.136626,60.560784846544266
"(2, 7, 4)","(5, 5, 4)",0.34845346,36.290103390812874
"(2, 7, 4)","(5, 5, 5)",-0.2119414,46.81165771186352
"(2, 7, 4)","(5, 5, 6)",0.45644704,57.57902516424656
"(2, 7, 4)","(5, 5, 7)",0.50026435,34.52313707768917
"(2, 7, 4)","(5, 5, 8)",-0.08213375,59.25073546171188
"(2, 7, 4)","(5, 6, 0)",-0.15383261,80.83351296186447
"(2, 7, 4)","(5, 6, 1)",0.5617307,51.034494906663895
"(2, 7, 4)","(5, 6, 2)",0.50893205,48.890256360173225
"(2, 7, 4)","(5, 6, 3)",0.014409258,71.77495738863945
"(2, 7, 4)","(5, 6, 4)",0.64327824,33.49160571396351
"(2, 7, 4)","(5, 6, 5)",-0.33102277,55.26773113012314
"(2, 7, 4)","(5, 6, 6)",0.45435238,60.13435345888138
"(2, 7, 4)","(5, 6, 7)",0.56319994,39.59235152602196
"(2, 7, 4)","(5, 6, 8)",0.18375537,74.64768859744072
"(2, 7, 4)","(5, 7, 0)",-0.10268904,77.45398765802383
"(2, 7, 4)","(5, 7, 1)",0.55691713,53.61297568678856
"(2, 7, 4)","(5, 7, 2)",0.48239937,49.68569856882095
"(2, 7, 4)","(5, 7, 3)",0.02763688,71.99414986371994
"(2, 7, 4)","(5, 7, 4)",0.6910398,36.83134867250919
"(2, 7, 4)","(5, 7, 5)",-0.3188416,56.76698084175587
